date_mutation,nature_mutation,valeur_fonciere,prix_m2,code_postal,nom_commune,code_departement,code_commune,type_local,surface_reelle_bati,nombre_pieces_principales,surface_terrain
2025-01-24,Vente,115000.0,3484.848484848485,83200,TOULON,83,83137,Appartement,33,1,
2025-01-24,Vente,190000.0,3220.3389830508477,83200,TOULON,83,83137,Appartement,59,3,
2025-01-24,Vente,310000.0,3131.313131313131,83100,TOULON,83,83137,Maison,99,6,445.0
2025-01-27,Vente,100000.0,2127.659574468085,83000,TOULON,83,83137,Appartement,47,2,
2025-01-27,Vente,127000.0,2152.5423728813557,83200,TOULON,83,83137,Appartement,59,4,
2025-01-27,Vente,90000.0,3750.0,83100,TOULON,83,83137,Appartement,24,1,
2025-01-27,Vente,230000.0,2371.134020618557,83200,TOULON,83,83137,Appartement,97,5,
2025-01-27,Vente,147150.0,2263.846153846154,83100,TOULON,83,83137,Appartement,65,4,
2025-01-27,Vente,62000.0,3100.0,83000,TOULON,83,83137,Appartement,20,1,
2025-01-27,Vente,150000.0,2380.9523809523807,83000,TOULON,83,83137,Appartement,63,3,
2025-01-27,Vente,207000.0,4600.0,83200,TOULON,83,83137,Appartement,45,3,
2025-01-27,Vente,85000.0,1808.5106382978724,83000,TOULON,83,83137,Appartement,47,2,
2025-01-27,Vente,190000.0,2159.090909090909,83000,TOULON,83,83137,Appartement,88,3,
2025-01-27,Vente,252500.0,4590.909090909091,83000,TOULON,83,83137,Appartement,55,3,
2025-01-27,Vente,564800.0,6275.555555555556,83000,TOULON,83,83137,Maison,90,3,525.0
2025-01-27,Vente,108300.0,1547.142857142857,83200,TOULON,83,83137,Appartement,70,3,
2025-01-28,Vente,96000.0,2400.0,83000,TOULON,83,83137,Appartement,40,2,
2025-01-28,Vente,50000.0,980.3921568627451,83200,TOULON,83,83137,Appartement,51,3,
2025-01-28,Vente,259700.0,4328.333333333333,83100,TOULON,83,83137,Appartement,60,3,
2025-01-28,Vente,117000.0,2250.0,83200,TOULON,83,83137,Appartement,52,3,
2025-01-28,Vente,565400.0,7538.666666666667,83200,TOULON,83,83137,Appartement,75,3,1280.0
2025-01-28,Vente,565400.0,6425.0,83200,TOULON,83,83137,Appartement,88,3,1280.0
2025-01-28,Vente,53000.0,4416.666666666667,83000,TOULON,83,83137,Appartement,12,1,
2025-01-28,Vente,339000.0,2370.6293706293704,83000,TOULON,83,83137,Appartement,143,4,
2025-01-28,Vente,330116.0,6602.32,83100,TOULON,83,83137,Maison,50,3,132.0
2025-01-28,Vente,535000.0,3343.75,83100,TOULON,83,83137,Maison,160,6,525.0
2025-01-28,Vente,168000.0,3818.181818181818,83200,TOULON,83,83137,Appartement,44,2,
2025-01-28,Vente,164200.0,2052.5,83000,TOULON,83,83137,Appartement,80,4,
2025-01-28,Vente,100000.0,2500.0,83000,TOULON,83,83137,Appartement,40,1,
2025-01-28,Vente,420000.0,5526.315789473684,83200,TOULON,83,83137,Maison,76,2,320.0
2025-01-28,Vente,213870.0,2275.2127659574467,83000,TOULON,83,83137,Appartement,94,4,
2025-01-28,Vente,145000.0,2132.3529411764707,83200,TOULON,83,83137,Appartement,68,4,
2025-01-28,Vente,347000.0,4130.952380952381,83200,TOULON,83,83137,Appartement,84,4,
2025-01-29,Vente,119000.0,11900.0,83000,TOULON,83,83137,Appartement,10,1,
2025-01-29,Vente,218000.0,5450.0,83100,TOULON,83,83137,Maison,40,3,220.0
2025-01-29,Vente,316300.0,4518.571428571428,83000,TOULON,83,83137,Maison,70,3,186.0
2025-01-29,Vente,103650.0,1884.5454545454545,83000,TOULON,83,83137,Appartement,55,3,
2025-01-29,Vente,420000.0,3500.0,83100,TOULON,83,83137,Maison,120,4,545.0
2025-01-29,Vente,125000.0,2659.574468085106,83100,TOULON,83,83137,Appartement,47,2,
2025-01-29,Vente,85000.0,2500.0,83000,TOULON,83,83137,Appartement,34,1,
2025-01-29,Vente,100000.0,1562.5,83200,TOULON,83,83137,Appartement,64,2,
2025-01-29,Vente,170000.0,2125.0,83000,TOULON,83,83137,Appartement,80,4,
2025-01-29,Vente,205500.0,3368.8524590163934,83200,TOULON,83,83137,Appartement,61,2,
2025-01-29,Vente,55000.0,1896.551724137931,83200,TOULON,83,83137,Appartement,29,1,
2025-01-29,Vente,160000.0,3404.255319148936,83200,TOULON,83,83137,Appartement,47,2,
2025-01-29,Vente,80000.0,1230.7692307692307,83000,TOULON,83,83137,Appartement,65,3,
2025-01-29,Vente,120000.0,1666.6666666666667,83000,TOULON,83,83137,Appartement,72,4,
2025-01-30,Vente,170000.0,2463.768115942029,83000,TOULON,83,83137,Appartement,69,4,
2025-01-30,Vente,130000.0,1940.2985074626865,83100,TOULON,83,83137,Appartement,67,4,
2025-01-30,Vente,310537.0,3412.4945054945056,83200,TOULON,83,83137,Maison,91,3,
2025-01-30,Vente,71000.0,2028.5714285714287,83200,TOULON,83,83137,Appartement,35,2,
2025-01-30,Vente,172500.0,4312.5,83000,TOULON,83,83137,Appartement,40,2,
2025-01-30,Vente,314815.0,4197.533333333334,83000,TOULON,83,83137,Appartement,75,4,
2025-01-30,Vente,93000.0,2447.3684210526317,83200,TOULON,83,83137,Appartement,38,3,
2025-01-30,Vente,843800.0,4713.966480446928,83200,TOULON,83,83137,Maison,179,6,1215.0
2025-01-30,Vente,166900.0,3406.122448979592,83000,TOULON,83,83137,Appartement,49,2,
2025-01-30,Vente,35000.0,530.3030303030303,83100,TOULON,83,83137,Appartement,66,3,
2025-01-30,Vente,470000.0,10930.232558139534,83100,TOULON,83,83137,Appartement,43,3,250.0
2025-01-30,Vente,171550.0,3501.0204081632655,83200,TOULON,83,83137,Appartement,49,2,
2025-01-30,Vente,470000.0,7230.7692307692305,83100,TOULON,83,83137,Appartement,65,3,250.0
2025-01-30,Vente,360000.0,3789.4736842105262,83200,TOULON,83,83137,Maison,95,4,650.0
2025-01-30,Vente,112150.0,3738.3333333333335,83000,TOULON,83,83137,Appartement,30,1,
2025-01-30,Vente,130000.0,3823.529411764706,83000,TOULON,83,83137,Appartement,34,1,
2025-01-30,Vente,61971.0,911.3382352941177,83100,TOULON,83,83137,Appartement,68,4,
2025-01-30,Vente,340000.0,5762.71186440678,83000,TOULON,83,83137,Appartement,59,3,
2025-01-30,Vente,340000.0,6800.0,83000,TOULON,83,83137,Appartement,50,2,
2025-01-30,Vente,195000.0,3900.0,83000,TOULON,83,83137,Appartement,50,3,
2025-01-30,Vente,122500.0,1750.0,83000,TOULON,83,83137,Appartement,70,3,
2025-01-30,Vente,25000.0,833.3333333333334,83000,TOULON,83,83137,Appartement,30,2,
2025-01-30,Vente,394000.0,4864.197530864198,83200,TOULON,83,83137,Maison,81,4,577.0
2025-01-30,Vente,190300.0,2883.3333333333335,83100,TOULON,83,83137,Appartement,66,3,
2025-01-30,Vente,237250.0,4393.518518518518,83000,TOULON,83,83137,Appartement,54,2,
2025-01-30,Vente,165000.0,2704.9180327868853,83000,TOULON,83,83137,Appartement,61,3,
2025-01-30,Vente,220000.0,3055.5555555555557,83100,TOULON,83,83137,Maison,72,4,
2025-01-30,Vente,275000.0,2500.0,83200,TOULON,83,83137,Appartement,110,6,
2025-01-30,Vente,158000.0,3160.0,83200,TOULON,83,83137,Appartement,50,2,
2025-01-31,Vente,59000.0,2809.5238095238096,83000,TOULON,83,83137,Appartement,21,1,
2025-01-31,Vente,30000.0,857.1428571428571,83000,TOULON,83,83137,Appartement,35,1,
2025-01-31,Vente,92000.0,3833.3333333333335,83100,TOULON,83,83137,Appartement,24,1,
2025-01-31,Vente,94000.0,2292.682926829268,83200,TOULON,83,83137,Appartement,41,2,
2025-01-31,Vente,100000.0,2777.777777777778,83000,TOULON,83,83137,Appartement,36,2,
2025-01-31,Vente,290300.0,3375.5813953488373,83000,TOULON,83,83137,Appartement,86,4,
2025-01-31,Vente,160000.0,1951.219512195122,83000,TOULON,83,83137,Appartement,82,4,
2025-01-31,Vente,523695.0,3491.3,83000,TOULON,83,83137,Maison,150,4,594.0
2025-01-31,Vente,180000.0,2608.695652173913,83000,TOULON,83,83137,Appartement,69,3,
2025-01-31,Vente,810000.0,16200.0,83000,TOULON,83,83137,Appartement,50,2,
2025-01-31,Vente,170000.0,1868.131868131868,83000,TOULON,83,83137,Appartement,91,3,
2025-01-31,Vente,40000.0,701.7543859649123,83100,TOULON,83,83137,Appartement,57,3,
2025-01-31,Vente,810000.0,12461.538461538461,83000,TOULON,83,83137,Appartement,65,3,
2025-01-31,Vente,810000.0,17234.042553191488,83000,TOULON,83,83137,Appartement,47,2,
2025-01-31,Vente,810000.0,15000.0,83000,TOULON,83,83137,Appartement,54,2,
2025-01-31,Vente,135800.0,2341.3793103448274,83200,TOULON,83,83137,Appartement,58,2,
2025-01-31,Vente,378000.0,3978.9473684210525,83200,TOULON,83,83137,Appartement,95,4,611.0
2025-01-31,Vente,165550.0,3065.740740740741,83100,TOULON,83,83137,Appartement,54,3,
2025-01-31,Vente,465000.0,6838.235294117647,83000,TOULON,83,83137,Maison,68,3,491.0
2025-01-31,Vente,500000.0,6250.0,83000,TOULON,83,83137,Maison,80,4,645.0
2025-01-31,Vente,207000.0,3450.0,83000,TOULON,83,83137,Appartement,60,3,
2025-01-31,Vente,110000.0,2340.425531914894,83100,TOULON,83,83137,Appartement,47,2,
2025-01-31,Vente,125000.0,1712.3287671232877,83000,TOULON,83,83137,Appartement,73,3,
2025-02-03,Vente,420000.0,3750.0,83000,TOULON,83,83137,Maison,112,4,255.0
2025-02-03,Vente,130900.0,1700.0,83100,TOULON,83,83137,Appartement,77,4,
2025-02-03,Vente,99000.0,2357.1428571428573,83200,TOULON,83,83137,Appartement,42,1,
2025-02-03,Vente,177000.0,2011.3636363636363,83200,TOULON,83,83137,Appartement,88,4,
2025-02-03,Vente,115000.0,1533.3333333333333,83200,TOULON,83,83137,Appartement,75,3,
2025-02-03,Vente,130000.0,2888.8888888888887,83000,TOULON,83,83137,Appartement,45,2,
2025-02-03,Vente,137300.0,3051.1111111111113,83000,TOULON,83,83137,Appartement,45,2,
2025-02-03,Vente,105900.0,1393.421052631579,83000,TOULON,83,83137,Appartement,76,2,
2025-02-03,Vente,89000.0,2119.0476190476193,83100,TOULON,83,83137,Appartement,42,2,
2025-02-03,Vente,76500.0,1912.5,83200,TOULON,83,83137,Appartement,40,2,
2025-02-04,Vente,175000.0,2822.5806451612902,83200,TOULON,83,83137,Appartement,62,3,
2025-02-04,Vente,110000.0,1692.3076923076924,83200,TOULON,83,83137,Appartement,65,4,
2025-02-04,Vente,65000.0,1625.0,83000,TOULON,83,83137,Appartement,40,2,
2025-02-04,Vente,172000.0,2097.560975609756,83200,TOULON,83,83137,Appartement,82,2,
2025-02-04,Vente,174732.0,3120.214285714286,83000,TOULON,83,83137,Appartement,56,3,
2025-02-04,Vente,100000.0,1470.5882352941176,83200,TOULON,83,83137,Appartement,68,3,
2025-02-04,Vente,127300.0,2273.214285714286,83200,TOULON,83,83137,Appartement,56,3,
2025-02-04,Vente,128000.0,2844.4444444444443,83100,TOULON,83,83137,Appartement,45,2,
2025-02-04,Vente,139000.0,3232.5581395348836,83000,TOULON,83,83137,Appartement,43,2,
2025-02-04,Vente,53000.0,1019.2307692307693,83200,TOULON,83,83137,Appartement,52,3,
2025-02-04,Vente,218850.0,5914.864864864865,83000,TOULON,83,83137,Appartement,37,2,
2025-02-04,Vente,150000.0,2941.176470588235,83000,TOULON,83,83137,Appartement,51,3,
2025-02-04,Vente,452500.0,5586.419753086419,83200,TOULON,83,83137,Maison,81,4,780.0
2025-02-04,Vente,125000.0,1623.3766233766235,83000,TOULON,83,83137,Appartement,77,4,
2025-02-04,Vente,260000.0,5098.0392156862745,83000,TOULON,83,83137,Appartement,51,3,
2025-02-05,Vente,66000.0,3142.8571428571427,83100,TOULON,83,83137,Appartement,21,1,
2025-02-05,Vente,141650.0,2146.212121212121,83200,TOULON,83,83137,Appartement,66,3,
2025-02-05,Vente,84000.0,1400.0,83200,TOULON,83,83137,Appartement,60,1,
2025-02-05,Vente,95000.0,1439.3939393939395,83000,TOULON,83,83137,Appartement,66,4,
2025-02-05,Vente,115000.0,2211.5384615384614,83000,TOULON,83,83137,Appartement,52,3,
2025-02-05,Vente,228500.0,3626.9841269841268,83000,TOULON,83,83137,Appartement,63,4,
2025-02-06,Vente,122000.0,3388.8888888888887,83000,TOULON,83,83137,Appartement,36,2,
2025-02-06,Vente,132000.0,1970.1492537313434,83000,TOULON,83,83137,Appartement,67,3,
2025-02-06,Vente,70000.0,2500.0,83000,TOULON,83,83137,Appartement,28,1,
2025-02-06,Vente,138000.0,2705.8823529411766,83200,TOULON,83,83137,Appartement,51,2,
2025-02-06,Vente,106000.0,3533.3333333333335,83000,TOULON,83,83137,Appartement,30,1,
2025-02-06,Vente,185000.0,2605.6338028169016,83000,TOULON,83,83137,Appartement,71,3,
2025-02-06,Vente,190000.0,3064.516129032258,83200,TOULON,83,83137,Appartement,62,3,
2025-02-06,Vente,160000.0,1649.4845360824743,83200,TOULON,83,83137,Appartement,97,5,
2025-02-07,Vente,1576850.0,11263.214285714286,83000,TOULON,83,83137,Maison,140,6,634.0
2025-02-07,Vente,70000.0,1750.0,83100,TOULON,83,83137,Appartement,40,2,
2025-02-07,Vente,425760.0,4481.684210526316,83100,TOULON,83,83137,Maison,95,4,472.0
2025-02-07,Vente,105000.0,1615.3846153846155,83100,TOULON,83,83137,Appartement,65,4,
2025-02-07,Vente,285000.0,4750.0,83100,TOULON,83,83137,Maison,60,3,448.0
2025-02-07,Vente,263000.0,2768.4210526315787,83000,TOULON,83,83137,Appartement,95,5,
2025-02-07,Vente,239900.0,3634.848484848485,83200,TOULON,83,83137,Maison,66,3,266.0
2025-02-07,Vente,285000.0,5700.0,83200,TOULON,83,83137,Maison,50,2,287.0
2025-02-07,Vente,110000.0,5000.0,83000,TOULON,83,83137,Appartement,22,1,
2025-02-07,Vente,243000.0,2025.0,83000,TOULON,83,83137,Appartement,120,5,
2025-02-07,Vente,251000.0,3302.6315789473683,83000,TOULON,83,83137,Appartement,76,5,
2025-02-07,Vente,245000.0,4083.3333333333335,83000,TOULON,83,83137,Appartement,60,3,
2025-02-07,Vente,115000.0,2395.8333333333335,83000,TOULON,83,83137,Appartement,48,3,
2025-02-07,Vente,124000.0,1850.7462686567164,83100,TOULON,83,83137,Appartement,67,4,
2025-02-07,Vente,87000.0,1933.3333333333333,83200,TOULON,83,83137,Appartement,45,2,
2025-02-07,Vente,220000.0,2750.0,83000,TOULON,83,83137,Appartement,80,4,
2025-02-10,Vente,394815.0,4935.1875,83100,TOULON,83,83137,Maison,80,4,325.0
2025-02-10,Vente,186000.0,3206.896551724138,83000,TOULON,83,83137,Appartement,58,3,
2025-02-10,Vente,115000.0,2169.811320754717,83000,TOULON,83,83137,Appartement,53,3,
2025-02-10,Vente,144000.0,2149.2537313432836,83200,TOULON,83,83137,Appartement,67,4,
2025-02-10,Vente,96000.0,1811.3207547169811,83000,TOULON,83,83137,Appartement,53,3,
2025-02-10,Vente,171100.0,1745.9183673469388,83200,TOULON,83,83137,Appartement,98,5,
2025-02-10,Vente,220000.0,2444.4444444444443,83100,TOULON,83,83137,Appartement,90,4,425.0
2025-02-11,Vente,135000.0,2454.5454545454545,83000,TOULON,83,83137,Appartement,55,2,
2025-02-11,Vente,405830.0,2635.2597402597403,83200,TOULON,83,83137,Maison,154,7,1442.0
2025-02-11,Vente,310000.0,3229.1666666666665,83000,TOULON,83,83137,Appartement,96,5,
2025-02-11,Vente,85000.0,1634.6153846153845,83000,TOULON,83,83137,Appartement,52,3,
2025-02-11,Vente,170000.0,2125.0,83000,TOULON,83,83137,Appartement,80,4,
2025-02-11,Vente,157000.0,3925.0,83200,TOULON,83,83137,Appartement,40,2,
2025-02-12,Vente,110000.0,1746.031746031746,83200,TOULON,83,83137,Appartement,63,3,
2025-02-12,Vente,129650.0,4321.666666666667,83200,TOULON,83,83137,Appartement,30,2,
2025-02-12,Vente,285000.0,2375.0,83000,TOULON,83,83137,Appartement,120,4,
2025-02-12,Vente,63000.0,2032.258064516129,83100,TOULON,83,83137,Appartement,31,1,
2025-02-12,Vente,600000.0,6000.0,83200,TOULON,83,83137,Maison,100,4,1015.0
2025-02-12,Vente,91000.0,1596.4912280701753,83100,TOULON,83,83137,Appartement,57,3,
2025-02-13,Vente,210000.0,5833.333333333333,83000,TOULON,83,83137,Appartement,36,1,
2025-02-13,Vente,370000.0,2534.246575342466,83200,TOULON,83,83137,Appartement,146,5,
2025-02-13,Vente,62700.0,1791.4285714285713,83200,TOULON,83,83137,Appartement,35,2,
2025-02-13,Vente,82000.0,2645.1612903225805,83000,TOULON,83,83137,Appartement,31,1,
2025-02-13,Vente,122000.0,2652.1739130434785,83200,TOULON,83,83137,Appartement,46,2,
2025-02-13,Vente,146000.0,2056.3380281690143,83200,TOULON,83,83137,Appartement,71,4,
2025-02-13,Vente,98000.0,2800.0,83000,TOULON,83,83137,Appartement,35,2,
2025-02-14,Vente,407900.0,4162.244897959184,83000,TOULON,83,83137,Appartement,98,3,
2025-02-14,Vente,565000.0,6075.268817204301,83200,TOULON,83,83137,Maison,93,4,528.0
2025-02-14,Vente,315000.0,3281.25,83000,TOULON,83,83137,Appartement,96,5,
2025-02-14,Vente,90000.0,5000.0,83000,TOULON,83,83137,Appartement,18,1,
2025-02-14,Vente,135000.0,2327.5862068965516,83000,TOULON,83,83137,Appartement,58,3,
2025-02-14,Vente,325000.0,2801.7241379310344,83000,TOULON,83,83137,Appartement,116,3,
2025-02-14,Vente,380000.0,4634.1463414634145,83000,TOULON,83,83137,Maison,82,4,376.0
2025-02-14,Vente,154225.0,3281.3829787234044,83100,TOULON,83,83137,Appartement,47,2,
2025-02-14,Vente,180000.0,4186.046511627907,83200,TOULON,83,83137,Appartement,43,2,
2025-02-14,Vente,198530.0,2612.2368421052633,83100,TOULON,83,83137,Appartement,76,4,
2025-02-14,Vente,100000.0,2857.1428571428573,83000,TOULON,83,83137,Appartement,35,2,
2025-02-14,Vente,300000.0,5172.413793103448,83000,TOULON,83,83137,Appartement,58,3,
2025-02-14,Vente,448000.0,4869.565217391304,83000,TOULON,83,83137,Appartement,92,4,
2025-02-14,Vente,108000.0,1770.4918032786886,83000,TOULON,83,83137,Appartement,61,2,
2025-02-14,Vente,334626.0,4521.972972972973,83100,TOULON,83,83137,Appartement,74,3,
2025-02-17,Vente,168290.0,2337.3611111111113,83000,TOULON,83,83137,Appartement,72,3,
2025-02-17,Vente,353000.0,4706.666666666667,83200,TOULON,83,83137,Maison,75,3,515.0
2025-02-17,Vente,82000.0,1863.6363636363637,83100,TOULON,83,83137,Appartement,44,2,
2025-02-17,Vente,132000.0,1859.1549295774648,83200,TOULON,83,83137,Appartement,71,4,
2025-02-17,Vente,303000.0,4208.333333333333,83000,TOULON,83,83137,Appartement,72,3,
2025-02-17,Vente,147500.0,2269.230769230769,83200,TOULON,83,83137,Appartement,65,3,
2025-02-17,Vente,140430.0,2194.21875,83000,TOULON,83,83137,Appartement,64,3,
2025-02-17,Vente,722400.0,5556.923076923077,83000,TOULON,83,83137,Maison,130,4,1025.0
2025-02-17,Vente,80000.0,2000.0,83000,TOULON,83,83137,Appartement,40,2,
2025-02-17,Vente,205400.0,3541.3793103448274,83100,TOULON,83,83137,Appartement,58,3,
2025-02-17,Vente,124000.0,2638.2978723404253,83000,TOULON,83,83137,Appartement,47,3,
2025-02-17,Vente,139000.0,4633.333333333333,83000,TOULON,83,83137,Appartement,30,2,
2025-02-18,Vente,270000.0,3375.0,83000,TOULON,83,83137,Appartement,80,4,
2025-02-18,Vente,355000.0,5634.920634920635,83100,TOULON,83,83137,Maison,63,4,356.0
2025-02-18,Vente,87000.0,2289.4736842105262,83000,TOULON,83,83137,Appartement,38,1,
2025-02-18,Vente,180000.0,2769.230769230769,83200,TOULON,83,83137,Maison,65,3,364.0
2025-02-18,Vente,323000.0,3800.0,83100,TOULON,83,83137,Maison,85,4,99.0
2025-02-18,Vente,690000.0,5307.692307692308,83200,TOULON,83,83137,Maison,130,5,850.0
2025-02-18,Vente,145000.0,3625.0,83100,TOULON,83,83137,Appartement,40,2,
2025-02-18,Vente,95750.0,2335.3658536585367,83000,TOULON,83,83137,Appartement,41,1,
2025-02-19,Vente,86150.0,3190.740740740741,83000,TOULON,83,83137,Appartement,27,1,
2025-02-19,Vente,375000.0,5357.142857142857,83200,TOULON,83,83137,Maison,70,4,650.0
2025-02-19,Vente,126000.0,2470.5882352941176,83100,TOULON,83,83137,Appartement,51,3,
2025-02-19,Vente,60880.0,3581.176470588235,83000,TOULON,83,83137,Appartement,17,1,
2025-02-19,Vente,556300.0,3917.605633802817,83200,TOULON,83,83137,Maison,142,5,628.0
2025-02-19,Vente,99000.0,2357.1428571428573,83200,TOULON,83,83137,Appartement,42,2,
2025-02-19,Vente,163500.0,4302.631578947368,83000,TOULON,83,83137,Appartement,38,2,
2025-02-19,Vente,138000.0,2379.310344827586,83000,TOULON,83,83137,Appartement,58,3,
2025-02-19,Vente,125000.0,2450.9803921568628,83200,TOULON,83,83137,Appartement,51,3,
2025-02-20,Vente,150000.0,1973.6842105263158,83000,TOULON,83,83137,Appartement,76,3,
2025-02-20,Vente,61200.0,2448.0,83100,TOULON,83,83137,Appartement,25,1,
2025-02-20,Vente,83550.0,3481.25,83000,TOULON,83,83137,Appartement,24,1,
2025-02-20,Vente,204400.0,2523.456790123457,83200,TOULON,83,83137,Appartement,81,4,
2025-02-20,Vente,200000.0,2564.102564102564,83200,TOULON,83,83137,Appartement,78,5,
2025-02-20,Vente,38000.0,844.4444444444445,83100,TOULON,83,83137,Appartement,45,2,
2025-02-20,Vente,330000.0,3473.684210526316,83100,TOULON,83,83137,Maison,95,4,315.0
2025-02-20,Vente,250000.0,3906.25,83000,TOULON,83,83137,Appartement,64,3,880.0
2025-02-20,Vente,102000.0,1645.1612903225807,83200,TOULON,83,83137,Appartement,62,4,
2025-02-20,Vente,290000.0,4677.419354838709,83200,TOULON,83,83137,Maison,62,3,298.0
2025-02-20,Vente,598000.0,5436.363636363636,83000,TOULON,83,83137,Appartement,110,6,
2025-02-20,Vente,80000.0,3076.923076923077,83100,TOULON,83,83137,Appartement,26,1,
2025-02-20,Vente,190400.0,2572.972972972973,83000,TOULON,83,83137,Appartement,74,3,
2025-02-20,Vente,205000.0,3596.4912280701756,83000,TOULON,83,83137,Appartement,57,3,
2025-02-20,Vente,190000.0,2500.0,83000,TOULON,83,83137,Appartement,76,3,
2025-02-20,Vente,355000.0,4797.2972972972975,83200,TOULON,83,83137,Appartement,74,3,
2025-02-20,Vente,250000.0,4464.285714285715,83000,TOULON,83,83137,Appartement,56,3,880.0
2025-02-21,Vente,362000.0,3016.6666666666665,83100,TOULON,83,83137,Maison,120,5,500.0
2025-02-21,Vente,260000.0,2765.9574468085107,83000,TOULON,83,83137,Appartement,94,3,
2025-02-21,Vente,133000.0,3325.0,83000,TOULON,83,83137,Appartement,40,2,
2025-02-21,Vente,135000.0,5192.307692307692,83000,TOULON,83,83137,Appartement,26,1,
2025-02-21,Vente,592000.0,8705.882352941177,83200,TOULON,83,83137,Maison,68,4,715.0
2025-02-21,Vente,175750.0,2343.3333333333335,83000,TOULON,83,83137,Appartement,75,4,
2025-02-21,Vente,184370.0,3178.793103448276,83000,TOULON,83,83137,Appartement,58,2,
2025-02-21,Vente,129000.0,1743.2432432432433,83100,TOULON,83,83137,Appartement,74,4,
2025-02-21,Vente,200000.0,4255.31914893617,83000,TOULON,83,83137,Appartement,47,2,
2025-02-24,Vente,660000.0,7857.142857142857,83000,TOULON,83,83137,Maison,84,4,450.0
2025-02-24,Vente,135000.0,3068.181818181818,83100,TOULON,83,83137,Appartement,44,2,
2025-02-24,Vente,219030.0,2433.6666666666665,83200,TOULON,83,83137,Appartement,90,5,
2025-02-24,Vente,130000.0,2765.9574468085107,83000,TOULON,83,83137,Appartement,47,2,
2025-02-24,Vente,230000.0,1321.83908045977,83000,TOULON,83,83137,Appartement,174,5,
2025-02-24,Vente,78000.0,2516.1290322580644,83000,TOULON,83,83137,Appartement,31,1,
2025-02-24,Vente,613000.0,14951.219512195123,83000,TOULON,83,83137,Appartement,41,3,136.0
2025-02-24,Vente,235000.0,5222.222222222223,83200,TOULON,83,83137,Maison,45,2,
2025-02-24,Vente,365000.0,3967.391304347826,83200,TOULON,83,83137,Maison,92,4,638.0
2025-02-24,Vente,280000.0,4666.666666666667,83000,TOULON,83,83137,Appartement,60,2,
2025-02-24,Vente,138000.0,2653.846153846154,83000,TOULON,83,83137,Appartement,52,2,
2025-02-24,Vente,613000.0,14595.238095238095,83000,TOULON,83,83137,Appartement,42,3,136.0
2025-02-24,Vente,90000.0,1304.3478260869565,83100,TOULON,83,83137,Appartement,69,3,
2025-02-25,Vente,120000.0,1643.835616438356,83200,TOULON,83,83137,Appartement,73,4,
2025-02-25,Vente,35000.0,1000.0,83200,TOULON,83,83137,Appartement,35,2,
2025-02-25,Vente,116610.0,1850.952380952381,83200,TOULON,83,83137,Appartement,63,3,
2025-02-25,Vente,96200.0,3206.6666666666665,83200,TOULON,83,83137,Appartement,30,2,
2025-02-25,Vente,240000.0,3333.3333333333335,83200,TOULON,83,83137,Maison,72,3,1067.0
2025-02-25,Vente,247000.0,3250.0,83000,TOULON,83,83137,Appartement,76,4,
2025-02-25,Vente,88000.0,1660.377358490566,83200,TOULON,83,83137,Appartement,53,3,
2025-02-25,Vente,90000.0,3750.0,83000,TOULON,83,83137,Appartement,24,1,
2025-02-25,Vente,64000.0,1729.7297297297298,83200,TOULON,83,83137,Appartement,37,1,
2025-02-25,Vente,85000.0,3541.6666666666665,83000,TOULON,83,83137,Appartement,24,1,
2025-02-25,Vente,132500.0,2500.0,83000,TOULON,83,83137,Appartement,53,3,
2025-02-25,Vente,563000.0,3909.722222222222,83200,TOULON,83,83137,Maison,144,5,481.0
2025-02-25,Vente,159000.0,4076.923076923077,83000,TOULON,83,83137,Appartement,39,1,
2025-02-25,Vente,185000.0,1651.7857142857142,83100,TOULON,83,83137,Appartement,112,4,
2025-02-25,Vente,155000.0,3297.872340425532,83100,TOULON,83,83137,Appartement,47,2,
2025-02-25,Vente,89000.0,1854.1666666666667,83200,TOULON,83,83137,Appartement,48,2,
2025-02-25,Vente,125000.0,1644.7368421052631,83000,TOULON,83,83137,Appartement,76,4,
2025-02-25,Vente,115000.0,3382.3529411764707,83000,TOULON,83,83137,Appartement,34,3,
2025-02-26,Vente,473700.0,6232.894736842105,83100,TOULON,83,83137,Maison,76,3,472.0
2025-02-26,Vente,87000.0,3000.0,83100,TOULON,83,83137,Appartement,29,1,
2025-02-26,Vente,610000.0,5258.620689655172,83100,TOULON,83,83137,Maison,116,4,820.0
2025-02-26,Vente,390000.0,5492.957746478874,83000,TOULON,83,83137,Appartement,71,3,
2025-02-26,Vente,130000.0,1940.2985074626865,83200,TOULON,83,83137,Appartement,67,4,
2025-02-26,Vente,55000.0,2750.0,83200,TOULON,83,83137,Appartement,20,1,
2025-02-26,Vente,82540.0,2846.206896551724,83200,TOULON,83,83137,Appartement,29,1,
2025-02-26,Vente,145000.0,3452.3809523809523,83000,TOULON,83,83137,Appartement,42,2,
2025-02-26,Vente,60000.0,2000.0,83000,TOULON,83,83137,Appartement,30,1,
2025-02-26,Vente,167000.0,2492.5373134328356,83000,TOULON,83,83137,Appartement,67,4,
2025-02-27,Vente,202000.0,3884.6153846153848,83100,TOULON,83,83137,Appartement,52,3,
2025-02-27,Vente,70000.0,3333.3333333333335,83000,TOULON,83,83137,Appartement,21,1,
2025-02-27,Vente,99000.0,2675.675675675676,83200,TOULON,83,83137,Appartement,37,2,
2025-02-27,Vente,146000.0,3041.6666666666665,83200,TOULON,83,83137,Appartement,48,2,
